Year,Month,Brand,Model,Storage Variant,Colour,Currency,Price,Monthly Cost (24 Months),Date
2023,Jul,Apple,iPhone SE ,256 GB,midnight,,7890,,07-01-2023
2023,Jul,Apple,iPhone SE ,256 GB,star skin ,,7890,,07-01-2023
2023,Jul,Apple,iPhone SE ,256 GB,Product red,,7890,,07-01-2023
2023,Jun,Apple,iPhone 14 Pro,128 GB,deep purple,NOK,13990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,128 GB,gold,NOK,13990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,128 GB,silver,NOK,13990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,128 GB,space black,NOK,13990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,256 GB,deep purple,NOK,15290,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,256 GB,gold,NOK,15290,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,256 GB,silver,NOK,15290,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,256 GB,space black,NOK,15290,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,512 GB,deep purple,NOK,17990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,512 GB,gold,NOK,17990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,512 GB,silver,NOK,17990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,512 GB,space black,NOK,17990,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,1 TB,deep purple,NOK,20690,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,1 TB,gold,NOK,20690,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,1 TB,silver,NOK,20690,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro,1 TB,space black,NOK,20690,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,128 GB,deep purple,NOK,15490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,128 GB,gold,NOK,15490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,128 GB,silver,NOK,15490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,128 GB,space black,NOK,15490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,256 GB,deep purple,NOK,16790,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,256 GB,gold,NOK,16790,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,256 GB,silver,NOK,16790,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,256 GB,space black,NOK,16790,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,512 GB,deep purple,NOK,19490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,512 GB,gold,NOK,19490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,512 GB,silver,NOK,19490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,512 GB,space black,NOK,19490,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,1 TB,deep purple,NOK,22190,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,1 TB,gold,NOK,22190,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,1 TB,silver,NOK,22190,,06-01-2023
2023,Jun,Apple,iPhone 14 Pro max,1 TB,space black,NOK,22190,,06-01-2023
2023,Jun,Apple,iPhone 14,128 GB,blue,NOK,10990,,06-01-2023
2023,Jun,Apple,iPhone 14,128 GB,purple,NOK,10990,,06-01-2023
2023,Jun,Apple,iPhone 14,128 GB,yellow,NOK,10990,,06-01-2023
2023,Jun,Apple,iPhone 14,128 GB,midnigh,NOK,10990,,06-01-2023
2023,Jun,Apple,iPhone 14,128 GB,star shine,NOK,10990,,06-01-2023
2023,Jun,Apple,iPhone 14,128 GB,product red,NOK,10990,,06-01-2023
2023,Jun,Apple,iPhone 14,256 GB,blue,NOK,12290,,06-01-2023
2023,Jun,Apple,iPhone 14,256 GB,yellow,NOK,12290,,06-01-2023
2023,Jun,Apple,iPhone 14,256 GB,purple,NOK,12290,,06-01-2023
2023,Jun,Apple,iPhone 14,256 GB,midnigh,NOK,12290,,06-01-2023
2023,Jun,Apple,iPhone 14,256 GB,star shine,NOK,12290,,06-01-2023
2023,Jun,Apple,iPhone 14,256 GB,product red,NOK,12290,,06-01-2023
2023,Jun,Apple,iPhone 14,512 GB,blue,NOK,14990,,06-01-2023
2023,Jun,Apple,iPhone 14,512 GB,purple,NOK,14990,,06-01-2023
2023,Jun,Apple,iPhone 14,512 GB,yellow,NOK,14990,,06-01-2023
2023,Jun,Apple,iPhone 14,512 GB,midnigh,NOK,14990,,06-01-2023
2023,Jun,Apple,iPhone 14,512 GB,star shine,NOK,14990,,06-01-2023
2023,Jun,Apple,iPhone 14,512 GB,product red,NOK,14990,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,128 GB,blue,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,128 GB,purple,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,128 GB,yellow,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,128 GB,midnigh,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,128 GB,star shine,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,128 GB,product red,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,256 GB,blue,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,256 GB,purple,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,256 GB,yellow,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,256 GB,midnigh,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,256 GB,star shine,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,256 GB,product red,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,512 GB,blue,NOK,16490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,512 GB,purple,NOK,16490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,512 GB,yellow,NOK,16490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,512 GB,midnigh,NOK,16490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,512 GB,star shine,NOK,16490,,06-01-2023
2023,Jun,Apple,iPhone 14 plus,512 GB,product red,NOK,16490,,06-01-2023
2023,Jun,Apple,iPhone 13,128 GB,Blue,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13,128 GB,pink,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13,128 GB,midnight,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13,128 GB,green,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13,128 GB,Product red,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13,256 GB,Blue,NOK,11090,,06-01-2023
2023,Jun,Apple,iPhone 13,256 GB,pink,NOK,11090,,06-01-2023
2023,Jun,Apple,iPhone 13,256 GB,midnight,NOK,11090,,06-01-2023
2023,Jun,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,06-01-2023
2023,Jun,Apple,iPhone 13,256 GB,green,NOK,11090,,06-01-2023
2023,Jun,Apple,iPhone 13,256 GB,Product red,NOK,11090,,06-01-2023
2023,Jun,Apple,iPhone 13,512 GB,Blue,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 13,512 GB,pink,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 13,512 GB,midnight,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 13,512 GB,star skin ,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 13,512 GB,green,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 13,512 GB,Product red,NOK,13790,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,512 GB,Blue,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,512 GB,pink,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,512 GB,midnight,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,512 GB,green,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone 13 mini,512 GB,Product red,NOK,12490,,06-01-2023
2023,Jun,Apple,iPhone SE ,64 GB,midnight,NOK,5890,,06-01-2023
2023,Jun,Apple,iPhone SE ,64 GB,star skin ,NOK,5890,,06-01-2023
2023,Jun,Apple,iPhone SE ,64 GB,Product red,NOK,5890,,06-01-2023
2023,Jun,Apple,iPhone SE ,128 GB,midnight,NOK,6590,,06-01-2023
2023,Jun,Apple,iPhone SE ,128 GB,star skin ,NOK,6590,,06-01-2023
2023,Jun,Apple,iPhone SE ,128 GB,Product red,NOK,6590,,06-01-2023
2023,Jun,Apple,iPhone SE ,256 GB,midnight,NOK,7890,,06-01-2023
2023,Jun,Apple,iPhone SE ,256 GB,star skin ,NOK,7890,,06-01-2023
2023,Jun,Apple,iPhone SE ,256 GB,Product red,NOK,7890,,06-01-2023
2023,May,Apple,iPhone 14 Pro,128 GB,deep purple,NOK,13990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,128 GB,gold,NOK,13990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,128 GB,silver,NOK,13990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,128 GB,space black,NOK,13990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,256 GB,deep purple,NOK,15290,,05-01-2023
2023,May,Apple,iPhone 14 Pro,256 GB,gold,NOK,15290,,05-01-2023
2023,May,Apple,iPhone 14 Pro,256 GB,silver,NOK,15290,,05-01-2023
2023,May,Apple,iPhone 14 Pro,256 GB,space black,NOK,15290,,05-01-2023
2023,May,Apple,iPhone 14 Pro,512 GB,deep purple,NOK,17990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,512 GB,gold,NOK,17990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,512 GB,silver,NOK,17990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,512 GB,space black,NOK,17990,,05-01-2023
2023,May,Apple,iPhone 14 Pro,1 TB,deep purple,NOK,20690,,05-01-2023
2023,May,Apple,iPhone 14 Pro,1 TB,gold,NOK,20690,,05-01-2023
2023,May,Apple,iPhone 14 Pro,1 TB,silver,NOK,20690,,05-01-2023
2023,May,Apple,iPhone 14 Pro,1 TB,space black,NOK,20690,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,128 GB,deep purple,NOK,15490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,128 GB,gold,NOK,15490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,128 GB,silver,NOK,15490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,128 GB,space black,NOK,15490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,256 GB,deep purple,NOK,16790,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,256 GB,gold,NOK,16790,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,256 GB,silver,NOK,16790,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,256 GB,space black,NOK,16790,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,512 GB,deep purple,NOK,19490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,512 GB,gold,NOK,19490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,512 GB,silver,NOK,19490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,512 GB,space black,NOK,19490,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,1 TB,deep purple,NOK,22190,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,1 TB,gold,NOK,22190,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,1 TB,silver,NOK,22190,,05-01-2023
2023,May,Apple,iPhone 14 Pro max,1 TB,space black,NOK,22190,,05-01-2023
2023,May,Apple,iPhone 14,128 GB,blue,NOK,10990,,05-01-2023
2023,May,Apple,iPhone 14,128 GB,purple,NOK,10990,,05-01-2023
2023,May,Apple,iPhone 14,128 GB,yellow,NOK,10990,,05-01-2023
2023,May,Apple,iPhone 14,128 GB,midnigh,NOK,10990,,05-01-2023
2023,May,Apple,iPhone 14,128 GB,star shine,NOK,10990,,05-01-2023
2023,May,Apple,iPhone 14,128 GB,product red,NOK,10990,,05-01-2023
2023,May,Apple,iPhone 14,256 GB,blue,NOK,12290,,05-01-2023
2023,May,Apple,iPhone 14,256 GB,yellow,NOK,12290,,05-01-2023
2023,May,Apple,iPhone 14,256 GB,purple,NOK,12290,,05-01-2023
2023,May,Apple,iPhone 14,256 GB,midnigh,NOK,12290,,05-01-2023
2023,May,Apple,iPhone 14,256 GB,star shine,NOK,12290,,05-01-2023
2023,May,Apple,iPhone 14,256 GB,product red,NOK,12290,,05-01-2023
2023,May,Apple,iPhone 14,512 GB,blue,NOK,14990,,05-01-2023
2023,May,Apple,iPhone 14,512 GB,purple,NOK,14990,,05-01-2023
2023,May,Apple,iPhone 14,512 GB,yellow,NOK,14990,,05-01-2023
2023,May,Apple,iPhone 14,512 GB,midnigh,NOK,14990,,05-01-2023
2023,May,Apple,iPhone 14,512 GB,star shine,NOK,14990,,05-01-2023
2023,May,Apple,iPhone 14,512 GB,product red,NOK,14990,,05-01-2023
2023,May,Apple,iPhone 14 plus,128 GB,blue,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 14 plus,128 GB,purple,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 14 plus,128 GB,yellow,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 14 plus,128 GB,midnigh,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 14 plus,128 GB,star shine,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 14 plus,128 GB,product red,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 14 plus,256 GB,blue,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 14 plus,256 GB,purple,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 14 plus,256 GB,yellow,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 14 plus,256 GB,midnigh,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 14 plus,256 GB,star shine,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 14 plus,256 GB,product red,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 14 plus,512 GB,blue,NOK,16490,,05-01-2023
2023,May,Apple,iPhone 14 plus,512 GB,purple,NOK,16490,,05-01-2023
2023,May,Apple,iPhone 14 plus,512 GB,yellow,NOK,16490,,05-01-2023
2023,May,Apple,iPhone 14 plus,512 GB,midnigh,NOK,16490,,05-01-2023
2023,May,Apple,iPhone 14 plus,512 GB,star shine,NOK,16490,,05-01-2023
2023,May,Apple,iPhone 14 plus,512 GB,product red,NOK,16490,,05-01-2023
2023,May,Apple,iPhone 13,128 GB,Blue,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13,128 GB,pink,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13,128 GB,midnight,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13,128 GB,green,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13,128 GB,Product red,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13,256 GB,Blue,NOK,11090,,05-01-2023
2023,May,Apple,iPhone 13,256 GB,pink,NOK,11090,,05-01-2023
2023,May,Apple,iPhone 13,256 GB,midnight,NOK,11090,,05-01-2023
2023,May,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,05-01-2023
2023,May,Apple,iPhone 13,256 GB,green,NOK,11090,,05-01-2023
2023,May,Apple,iPhone 13,256 GB,Product red,NOK,11090,,05-01-2023
2023,May,Apple,iPhone 13,512 GB,Blue,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 13,512 GB,pink,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 13,512 GB,midnight,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 13,512 GB,star skin ,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 13,512 GB,green,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 13,512 GB,Product red,NOK,13790,,05-01-2023
2023,May,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,05-01-2023
2023,May,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,05-01-2023
2023,May,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,05-01-2023
2023,May,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,05-01-2023
2023,May,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,05-01-2023
2023,May,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,05-01-2023
2023,May,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,05-01-2023
2023,May,Apple,iPhone 13 mini,512 GB,Blue,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 13 mini,512 GB,pink,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 13 mini,512 GB,midnight,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 13 mini,512 GB,green,NOK,12490,,05-01-2023
2023,May,Apple,iPhone 13 mini,512 GB,Product red,NOK,12490,,05-01-2023
2023,May,Apple,iPhone SE ,64 GB,midnight,NOK,5890,,05-01-2023
2023,May,Apple,iPhone SE ,64 GB,star skin ,NOK,5890,,05-01-2023
2023,May,Apple,iPhone SE ,64 GB,Product red,NOK,5890,,05-01-2023
2023,May,Apple,iPhone SE ,128 GB,midnight,NOK,6590,,05-01-2023
2023,May,Apple,iPhone SE ,128 GB,star skin ,NOK,6590,,05-01-2023
2023,May,Apple,iPhone SE ,128 GB,Product red,NOK,6590,,05-01-2023
2023,May,Apple,iPhone SE ,256 GB,midnight,NOK,7890,,05-01-2023
2023,May,Apple,iPhone SE ,256 GB,star skin ,NOK,7890,,05-01-2023
2023,May,Apple,iPhone SE ,256 GB,Product red,NOK,7890,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,green ,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,black,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,lavender,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,cream ,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,graphite,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,sky blue,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,lime,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,256 GB,red,NOK,16990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,green ,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,black,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,lavender,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,cream ,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,graphite,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,sky blue,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,lime,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,512 GB,red,NOK,18990,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,green ,NOK,21490,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,black,NOK,21490,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,lavender,NOK,21490,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,cream ,NOK,21490,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,graphite,NOK,21490,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,sky blue,NOK,21490,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,lime,NOK,21490,,05-01-2023
2023,May,Samsung,Galaxy S23 Ultra,1 TB,red,NOK,21490,,05-01-2023
2023,Apr,Apple,iPhone 14 Pro,128 GB,deep purple,NOK,13990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,128 GB,gold,NOK,13990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,128 GB,silver,NOK,13990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,128 GB,space black,NOK,13990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,256 GB,deep purple,NOK,15290,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,256 GB,gold,NOK,15290,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,256 GB,silver,NOK,15290,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,256 GB,space black,NOK,15290,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,512 GB,deep purple,NOK,17990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,512 GB,gold,NOK,17990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,512 GB,silver,NOK,17990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,512 GB,space black,NOK,17990,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,1 TB,deep purple,NOK,20690,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,1 TB,gold,NOK,20690,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,1 TB,silver,NOK,20690,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro,1 TB,space black,NOK,20690,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,128 GB,deep purple,NOK,15490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,128 GB,gold,NOK,15490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,128 GB,silver,NOK,15490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,128 GB,space black,NOK,15490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,256 GB,deep purple,NOK,16790,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,256 GB,gold,NOK,16790,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,256 GB,silver,NOK,16790,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,256 GB,space black,NOK,16790,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,512 GB,deep purple,NOK,19490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,512 GB,gold,NOK,19490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,512 GB,silver,NOK,19490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,512 GB,space black,NOK,19490,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,1 TB,deep purple,NOK,22190,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,1 TB,gold,NOK,22190,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,1 TB,silver,NOK,22190,,04-01-2023
2023,Apr,Apple,iPhone 14 Pro max,1 TB,space black,NOK,22190,,04-01-2023
2023,Apr,Apple,iPhone 14,128 GB,blue,NOK,10990,,04-01-2023
2023,Apr,Apple,iPhone 14,128 GB,purple,NOK,10990,,04-01-2023
2023,Apr,Apple,iPhone 14,128 GB,yellow,NOK,10990,,04-01-2023
2023,Apr,Apple,iPhone 14,128 GB,midnigh,NOK,10990,,04-01-2023
2023,Apr,Apple,iPhone 14,128 GB,star shine,NOK,10990,,04-01-2023
2023,Apr,Apple,iPhone 14,128 GB,product red,NOK,10990,,04-01-2023
2023,Apr,Apple,iPhone 14,256 GB,blue,NOK,12290,,04-01-2023
2023,Apr,Apple,iPhone 14,256 GB,yellow,NOK,12290,,04-01-2023
2023,Apr,Apple,iPhone 14,256 GB,purple,NOK,12290,,04-01-2023
2023,Apr,Apple,iPhone 14,256 GB,midnigh,NOK,12290,,04-01-2023
2023,Apr,Apple,iPhone 14,256 GB,star shine,NOK,12290,,04-01-2023
2023,Apr,Apple,iPhone 14,256 GB,product red,NOK,12290,,04-01-2023
2023,Apr,Apple,iPhone 14,512 GB,blue,NOK,14990,,04-01-2023
2023,Apr,Apple,iPhone 14,512 GB,purple,NOK,14990,,04-01-2023
2023,Apr,Apple,iPhone 14,512 GB,yellow,NOK,14990,,04-01-2023
2023,Apr,Apple,iPhone 14,512 GB,midnigh,NOK,14990,,04-01-2023
2023,Apr,Apple,iPhone 14,512 GB,star shine,NOK,14990,,04-01-2023
2023,Apr,Apple,iPhone 14,512 GB,product red,NOK,14990,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,128 GB,blue,NOK,12490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,128 GB,purple,NOK,12490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,128 GB,yellow,NOK,12490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,128 GB,midnigh,NOK,12490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,128 GB,star shine,NOK,12490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,128 GB,product red,NOK,12490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,256 GB,blue,NOK,13790,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,256 GB,purple,NOK,13790,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,256 GB,yellow,NOK,13790,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,256 GB,midnigh,NOK,13790,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,256 GB,star shine,NOK,13790,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,256 GB,product red,NOK,13790,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,512 GB,blue,NOK,16490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,512 GB,purple,NOK,16490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,512 GB,yellow,NOK,16490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,512 GB,midnigh,NOK,16490,,04-01-2023
2023,Apr,Apple,iPhone 14 plus,512 GB,star shine,NOK,16490,,04-01-2023
